edad,antiguedad_anios,nivel_educacional,area,satisfaccion,renuncia
31,2.8,tecnico,Recursos Humanos,5.6,0
41,5.3,postgrado,TI,5.2,0
41,0.5,postgrado,TI,8.9,1
36,1.6,tecnico,Soporte,7.2,1
48,8.1,tecnico,Ventas,3.5,1
33,1.3,tecnico,Recursos Humanos,5.0,0
39,2.3,tecnico,Recursos Humanos,4.9,1
52,4.5,tecnico,TI,9.6,0
34,5.2,tecnico,Recursos Humanos,2.6,0
31,7.6,profesional,Ventas,1.8,1
59,4.5,tecnico,Recursos Humanos,8.9,0
39,7.9,postgrado,Recursos Humanos,9.1,0
49,6.2,postgrado,TI,8.8,0
57,1.1,profesional,Recursos Humanos,5.6,1
22,1.6,postgrado,Soporte,6.9,0
47,4.4,tecnico,Soporte,6.1,0
45,4.0,tecnico,Ventas,1.6,0
49,7.4,profesional,Ventas,6.4,1
32,5.8,profesional,Ventas,1.1,0
32,3.9,profesional,Ventas,3.9,1
21,1.7,postgrado,TI,9.4,1
56,2.3,postgrado,Recursos Humanos,3.7,0
57,5.8,profesional,TI,9.5,0
21,4.2,profesional,Ventas,3.3,1
55,5.1,tecnico,Recursos Humanos,3.8,1
45,1.7,tecnico,Soporte,6.7,1
30,6.6,profesional,TI,7.9,0
27,8.5,profesional,Recursos Humanos,5.5,0
59,2.6,profesional,Soporte,8.9,0
41,4.9,tecnico,Soporte,1.4,1
39,9.8,profesional,Ventas,9.3,0
27,3.3,tecnico,Soporte,2.8,0
48,6.0,profesional,Soporte,9.0,0
59,0.9,tecnico,Ventas,4.6,1
45,6.1,tecnico,Recursos Humanos,8.5,1
49,0.9,tecnico,Recursos Humanos,7.0,0
36,9.6,tecnico,Ventas,2.6,1
39,7.2,postgrado,TI,9.3,0
35,7.9,tecnico,Ventas,3.2,1
26,7.0,tecnico,Recursos Humanos,3.2,1
35,5.9,profesional,TI,8.3,0
46,4.5,profesional,Ventas,2.0,0
42,8.6,tecnico,Recursos Humanos,3.0,0
43,9.6,tecnico,Recursos Humanos,5.5,0
28,5.0,postgrado,Recursos Humanos,8.5,0
54,9.3,profesional,Soporte,2.3,0
39,5.8,tecnico,Soporte,5.9,0
56,5.4,profesional,TI,7.4,0
36,4.5,tecnico,TI,8.7,0
50,2.1,tecnico,TI,9.4,0
27,0.0,profesional,Soporte,8.1,1
34,2.4,postgrado,TI,6.9,0
50,5.1,tecnico,Recursos Humanos,4.9,0
49,3.8,postgrado,Recursos Humanos,2.0,0
39,4.5,tecnico,TI,7.4,0
58,9.8,tecnico,TI,9.9,0
31,3.5,tecnico,Soporte,7.6,0
36,4.5,tecnico,Recursos Humanos,1.2,1
49,1.3,postgrado,Ventas,5.5,0
48,0.5,profesional,Ventas,6.5,0
38,7.8,tecnico,Soporte,7.2,0
30,5.7,postgrado,Soporte,7.5,0
53,7.6,postgrado,Soporte,6.0,0
26,1.5,profesional,Recursos Humanos,3.0,1
53,5.7,postgrado,TI,9.5,0
39,2.5,tecnico,TI,7.3,1
57,2.3,postgrado,Soporte,3.1,0
43,0.1,profesional,Recursos Humanos,3.9,1
29,1.3,postgrado,Ventas,9.3,0
51,3.1,profesional,Soporte,9.0,0
34,1.2,tecnico,Recursos Humanos,4.6,1
56,9.9,profesional,Soporte,1.3,0
39,3.1,tecnico,Recursos Humanos,1.4,1
22,1.3,tecnico,Recursos Humanos,3.6,0
56,2.0,tecnico,Soporte,6.7,0
59,5.9,postgrado,TI,6.3,0
27,0.6,tecnico,Soporte,6.7,0
59,8.6,profesional,TI,7.5,0
42,9.6,tecnico,TI,1.2,1
59,2.5,postgrado,Ventas,1.9,1
30,4.5,tecnico,Recursos Humanos,4.2,0
27,0.2,profesional,Soporte,2.4,1
48,6.4,postgrado,Recursos Humanos,1.7,0
49,4.1,profesional,Ventas,6.8,0
29,2.7,tecnico,TI,8.3,0
58,2.1,profesional,Soporte,7.8,0
47,6.5,postgrado,Recursos Humanos,8.4,0
55,4.2,profesional,Ventas,7.0,1
32,1.8,tecnico,TI,7.6,1
51,6.9,postgrado,TI,3.4,1
55,5.7,tecnico,Recursos Humanos,9.9,0
56,8.6,profesional,TI,2.6,1
45,1.2,postgrado,Ventas,2.9,1
41,7.9,tecnico,TI,3.6,0
23,6.7,profesional,Soporte,9.8,0
50,1.2,profesional,Soporte,9.9,0
37,6.9,postgrado,Recursos Humanos,8.2,0
57,4.4,tecnico,Ventas,6.7,0
43,9.4,profesional,TI,5.7,0
42,1.4,postgrado,TI,9.7,0
41,6.4,tecnico,TI,7.3,0
21,3.8,tecnico,Soporte,9.5,0
50,9.6,postgrado,Ventas,3.8,0
30,3.3,tecnico,TI,4.0,1
47,9.6,postgrado,Recursos Humanos,8.7,0
51,9.0,tecnico,Ventas,2.3,0
24,2.7,tecnico,Ventas,9.5,0
57,8.0,profesional,TI,5.6,0
29,10.0,profesional,Soporte,9.3,0
59,2.5,profesional,Ventas,4.0,0
43,4.4,profesional,Recursos Humanos,7.4,0
54,5.2,postgrado,Ventas,5.3,1
42,2.9,tecnico,Soporte,6.6,0
36,0.2,profesional,Recursos Humanos,5.5,1
20,2.2,tecnico,Soporte,9.7,0
50,2.8,profesional,TI,7.2,0
50,4.4,tecnico,Ventas,3.3,1
53,1.7,tecnico,Recursos Humanos,9.2,0
28,8.7,profesional,Soporte,3.6,0
41,7.0,tecnico,TI,4.3,1
32,0.9,tecnico,Recursos Humanos,1.9,1
44,6.5,profesional,Ventas,9.1,1
37,6.5,profesional,Ventas,3.6,0
31,9.6,postgrado,Soporte,3.3,1
59,0.0,profesional,Recursos Humanos,9.3,0
36,2.5,tecnico,TI,8.2,0
34,9.3,profesional,TI,2.3,0
34,9.3,tecnico,TI,7.9,1
34,7.2,profesional,Soporte,9.2,0
58,7.7,postgrado,TI,1.7,1
32,0.9,profesional,Recursos Humanos,8.4,0
36,5.1,profesional,Soporte,5.9,0
51,2.3,tecnico,Ventas,7.0,1
28,1.8,profesional,Soporte,5.4,0
59,8.1,postgrado,Soporte,7.3,0
39,1.4,tecnico,Soporte,1.3,1
45,4.7,tecnico,Recursos Humanos,7.9,0
46,9.4,profesional,Ventas,1.3,0
40,1.9,profesional,Ventas,5.1,1
37,9.8,tecnico,Soporte,2.4,0
32,9.9,postgrado,Soporte,8.4,0
35,5.6,tecnico,Soporte,3.8,1
28,1.7,tecnico,Recursos Humanos,5.1,1
31,3.2,profesional,Recursos Humanos,4.9,1
57,4.2,tecnico,TI,8.0,0
38,3.1,profesional,Ventas,5.3,0
26,2.8,tecnico,TI,8.1,0
54,9.7,tecnico,TI,1.7,0
37,1.5,tecnico,Soporte,2.7,1
35,7.3,postgrado,Recursos Humanos,6.0,0
58,0.0,profesional,TI,9.5,0
23,6.0,profesional,TI,1.7,1
44,9.2,tecnico,TI,1.4,0
51,2.9,profesional,Soporte,2.4,0
59,1.9,profesional,Soporte,6.8,0
32,6.5,postgrado,Recursos Humanos,4.6,1
36,7.1,profesional,TI,8.4,0
56,6.9,profesional,TI,1.6,0
25,3.2,tecnico,Recursos Humanos,2.8,1
38,2.5,profesional,Recursos Humanos,3.7,0
32,9.6,profesional,Recursos Humanos,6.6,0
45,9.2,postgrado,Ventas,7.2,1
33,4.6,tecnico,Recursos Humanos,2.1,1
50,8.5,tecnico,Soporte,9.5,0
23,4.5,profesional,Ventas,4.1,1
58,4.2,tecnico,Recursos Humanos,7.4,0
27,1.6,tecnico,Soporte,5.7,0
44,4.3,postgrado,Recursos Humanos,3.0,0
32,5.4,profesional,Recursos Humanos,8.6,0
51,0.2,postgrado,Ventas,8.4,1
57,4.4,postgrado,Soporte,4.6,0
57,7.8,tecnico,TI,6.3,0
47,6.8,profesional,Recursos Humanos,3.3,0
49,6.4,tecnico,Ventas,7.2,1
22,9.1,postgrado,Soporte,3.8,1
47,0.2,profesional,Recursos Humanos,8.6,1
22,5.6,tecnico,TI,3.0,1
53,7.9,tecnico,Soporte,1.1,0
35,5.4,profesional,Soporte,3.4,0
41,3.2,tecnico,Ventas,2.7,0
51,1.4,tecnico,Recursos Humanos,5.6,0
57,8.9,profesional,Recursos Humanos,2.8,0
27,4.7,postgrado,Soporte,7.9,0
27,8.8,tecnico,Recursos Humanos,3.2,0
25,5.9,profesional,Soporte,7.4,0
33,6.7,postgrado,TI,6.2,0
51,8.0,tecnico,Ventas,9.9,0
54,6.6,postgrado,Recursos Humanos,10.0,0
29,4.0,tecnico,Recursos Humanos,8.8,0
22,5.1,profesional,Ventas,7.8,0
31,8.0,profesional,TI,4.5,0
50,3.7,profesional,TI,7.8,0
48,3.9,postgrado,TI,9.6,0
24,1.0,tecnico,TI,1.2,1
44,9.1,tecnico,TI,5.8,0
60,0.9,profesional,Soporte,3.0,1
50,6.5,postgrado,Recursos Humanos,6.0,0
40,4.1,tecnico,Recursos Humanos,5.2,0
39,4.1,postgrado,Recursos Humanos,6.2,0
58,6.8,tecnico,Soporte,6.0,0
41,0.7,tecnico,Ventas,9.6,1
23,5.9,profesional,TI,6.0,0
32,7.7,tecnico,Ventas,8.6,1
39,8.3,profesional,TI,3.9,0
32,1.7,tecnico,TI,4.9,1
36,9.0,tecnico,Ventas,5.2,1
55,6.6,profesional,Recursos Humanos,3.5,1
52,8.8,profesional,Soporte,4.4,1
20,4.9,profesional,Ventas,6.4,1
34,5.4,profesional,Recursos Humanos,6.2,0
32,9.2,tecnico,TI,6.7,1
36,9.0,profesional,Recursos Humanos,4.2,0
43,4.5,postgrado,TI,3.8,1
27,2.7,postgrado,TI,6.5,0
46,3.9,tecnico,Recursos Humanos,2.2,1
42,3.9,tecnico,TI,3.3,1
27,2.9,postgrado,Soporte,1.4,0
27,2.7,profesional,Recursos Humanos,1.7,0
45,8.6,profesional,Ventas,3.2,0
32,0.7,profesional,TI,1.2,1
58,6.8,tecnico,TI,3.2,1
56,1.7,profesional,Soporte,6.9,0
47,3.4,postgrado,Soporte,1.5,1
44,0.6,profesional,Ventas,4.9,1
35,2.7,tecnico,TI,9.2,0
21,7.7,tecnico,Ventas,8.1,0
37,8.9,tecnico,Ventas,3.7,1
36,2.2,profesional,TI,9.3,0
49,4.6,tecnico,Ventas,4.0,1
58,4.7,tecnico,Ventas,1.7,1
32,8.7,postgrado,Soporte,9.9,0
51,7.6,tecnico,Soporte,8.8,0
48,5.1,tecnico,Ventas,5.2,1
49,6.7,tecnico,TI,7.0,0
37,8.5,tecnico,Soporte,7.0,0
32,0.1,profesional,Ventas,2.8,1
40,4.0,postgrado,Recursos Humanos,2.8,0
49,9.1,postgrado,Recursos Humanos,5.2,0
40,7.4,profesional,Ventas,9.2,0
36,5.4,profesional,Recursos Humanos,1.1,1
59,5.3,profesional,Soporte,8.0,0
38,3.5,tecnico,TI,1.5,1
34,5.2,tecnico,Ventas,5.3,0
28,6.6,postgrado,Soporte,6.7,0
29,4.2,tecnico,TI,7.2,0
50,7.1,tecnico,Recursos Humanos,1.5,1
42,8.6,profesional,Recursos Humanos,4.8,0
49,1.5,profesional,Recursos Humanos,6.3,0
52,4.5,tecnico,Recursos Humanos,1.6,1
28,4.1,tecnico,Soporte,2.2,0
20,6.9,tecnico,Soporte,7.0,0
54,2.5,profesional,TI,5.7,0
30,6.4,tecnico,Ventas,2.5,1
53,8.8,profesional,TI,5.8,0
35,4.2,profesional,Ventas,9.2,1
28,9.1,postgrado,Recursos Humanos,1.1,1
51,9.9,tecnico,Recursos Humanos,6.8,0
34,1.1,tecnico,Recursos Humanos,1.7,1
31,2.3,profesional,Recursos Humanos,1.1,0
52,9.5,profesional,Soporte,2.4,0
33,9.6,tecnico,TI,4.8,0
27,1.0,profesional,Ventas,8.2,1
27,0.1,tecnico,Ventas,3.5,1
46,1.6,tecnico,Soporte,6.6,0
31,10.0,profesional,Recursos Humanos,4.7,1
20,1.8,tecnico,TI,3.1,1
59,5.0,postgrado,Recursos Humanos,5.6,0
30,8.5,profesional,Soporte,8.2,0
58,0.2,profesional,Ventas,8.5,1
50,6.0,profesional,Soporte,8.6,0
36,2.8,profesional,Ventas,4.0,1
52,8.6,tecnico,TI,8.1,0
51,2.8,postgrado,Ventas,2.9,1
48,6.9,postgrado,TI,7.6,0
40,6.7,tecnico,Recursos Humanos,9.5,0
40,2.2,tecnico,Recursos Humanos,1.1,0
59,0.3,tecnico,Soporte,5.0,1
42,4.1,profesional,TI,6.8,0
25,2.9,profesional,Recursos Humanos,7.3,0
41,8.1,postgrado,TI,2.6,0
57,8.0,profesional,Recursos Humanos,9.7,0
56,4.6,profesional,Recursos Humanos,6.5,0
27,6.1,profesional,Ventas,2.5,0
60,6.0,profesional,Soporte,1.2,0
54,8.3,profesional,Ventas,8.0,0
30,4.3,profesional,TI,1.7,0
43,2.8,profesional,Recursos Humanos,2.3,1
40,2.7,profesional,Soporte,6.2,0
21,5.4,profesional,Recursos Humanos,6.4,0
59,4.5,profesional,Recursos Humanos,7.2,0
38,4.4,profesional,Ventas,4.5,1
58,0.9,profesional,TI,8.0,0
47,7.2,profesional,Soporte,9.8,0
36,2.1,profesional,Soporte,3.4,0
25,2.0,profesional,Soporte,7.3,0
38,4.1,tecnico,TI,9.4,0
57,2.3,tecnico,Soporte,7.2,0
47,5.8,profesional,TI,7.1,0
21,3.7,profesional,Soporte,3.0,0
57,4.5,postgrado,Recursos Humanos,5.8,0
56,5.4,tecnico,TI,6.1,0
23,2.0,tecnico,Ventas,7.3,0
41,1.6,tecnico,Soporte,10.0,1
45,8.8,tecnico,Ventas,1.3,1
55,4.3,profesional,TI,1.6,0
32,4.1,tecnico,Recursos Humanos,1.7,0
51,0.4,profesional,Ventas,7.7,0
36,5.0,profesional,Ventas,2.2,1
60,5.5,profesional,Recursos Humanos,6.6,0
55,5.6,postgrado,Recursos Humanos,3.9,0
38,7.1,profesional,TI,5.1,0
54,1.8,tecnico,Soporte,2.9,1
59,2.5,postgrado,Ventas,8.8,0
47,8.1,postgrado,Ventas,6.3,0
20,9.5,tecnico,TI,9.5,0
37,1.4,tecnico,Soporte,6.2,0
59,5.0,tecnico,TI,2.1,0
52,2.1,tecnico,Ventas,2.5,1
31,0.6,postgrado,Ventas,9.9,1
27,3.3,profesional,Recursos Humanos,7.5,0
43,1.4,tecnico,Recursos Humanos,1.4,1
35,7.1,postgrado,Soporte,7.3,0
23,5.3,profesional,Ventas,4.7,1
57,1.4,tecnico,Ventas,3.8,1
46,0.1,postgrado,Recursos Humanos,2.4,1
28,8.1,postgrado,TI,8.6,0
35,1.8,postgrado,TI,1.6,0
31,6.1,profesional,Ventas,3.6,1
50,3.4,profesional,Ventas,3.8,0
43,5.9,tecnico,Soporte,2.4,0
33,3.2,profesional,Soporte,5.6,0
44,0.9,postgrado,Recursos Humanos,1.1,1
53,2.2,tecnico,Ventas,3.7,0
22,1.9,profesional,TI,9.4,0
43,4.3,profesional,Soporte,3.8,1
28,6.6,tecnico,Recursos Humanos,4.2,1
45,2.6,profesional,Recursos Humanos,5.3,0
39,0.1,tecnico,TI,6.1,1
59,5.2,profesional,Soporte,8.3,0
29,6.1,tecnico,TI,2.7,1
38,9.6,postgrado,Recursos Humanos,8.8,0
22,5.9,tecnico,Ventas,7.8,1
43,4.7,tecnico,TI,7.5,1
24,5.7,tecnico,Recursos Humanos,1.8,0
22,9.3,postgrado,Ventas,1.2,1
46,8.3,profesional,Ventas,6.3,0
35,3.2,profesional,Soporte,8.8,0
34,2.4,profesional,Soporte,6.3,0
54,2.6,profesional,Recursos Humanos,2.9,1
31,5.0,tecnico,TI,1.8,0
60,7.4,profesional,Ventas,7.3,0
45,5.0,tecnico,Soporte,7.5,0
53,0.7,postgrado,Soporte,2.6,1
42,7.2,profesional,TI,1.3,1
50,8.1,profesional,Soporte,4.7,1
39,2.9,tecnico,Recursos Humanos,6.2,0
31,6.6,profesional,TI,7.4,0
42,4.3,tecnico,Ventas,8.3,0
23,8.9,tecnico,Recursos Humanos,6.5,0
42,8.5,tecnico,Ventas,2.0,1
20,5.3,profesional,Ventas,7.1,0
44,6.9,profesional,Soporte,9.9,0
21,8.8,tecnico,Recursos Humanos,9.2,0
49,5.0,tecnico,Recursos Humanos,8.8,0
22,3.1,profesional,TI,3.7,1
40,7.5,profesional,Recursos Humanos,7.8,0
44,2.2,tecnico,TI,8.7,0
39,3.9,tecnico,Recursos Humanos,7.1,0
41,8.7,postgrado,Ventas,3.3,1
40,7.2,postgrado,TI,9.6,0
52,4.0,postgrado,Recursos Humanos,5.1,0
57,2.1,postgrado,TI,2.2,1
34,3.6,tecnico,Soporte,2.0,1
34,2.8,tecnico,Soporte,6.8,0
44,1.8,tecnico,TI,4.9,0
40,7.4,tecnico,TI,1.9,1
43,2.5,postgrado,Ventas,7.7,1
24,4.5,profesional,Recursos Humanos,8.2,0
25,3.9,profesional,Soporte,7.5,0
42,9.8,tecnico,Soporte,2.8,1
23,3.9,postgrado,Recursos Humanos,7.2,0
46,0.8,postgrado,Soporte,1.1,0
37,0.9,tecnico,Soporte,3.7,1
40,5.9,postgrado,TI,4.6,1
47,6.0,tecnico,Soporte,8.5,0
54,4.2,tecnico,Soporte,4.5,1
41,4.3,profesional,Soporte,1.1,0
59,0.5,profesional,Recursos Humanos,4.2,0
42,5.2,tecnico,Ventas,5.5,0
22,5.0,tecnico,TI,9.5,0
59,1.5,postgrado,Ventas,9.5,0
29,1.0,profesional,Soporte,2.6,1
44,1.2,profesional,Soporte,2.7,1
27,1.0,tecnico,Soporte,2.5,1
30,6.1,tecnico,Ventas,8.1,0
24,2.0,tecnico,Recursos Humanos,1.1,1
56,2.5,tecnico,Recursos Humanos,2.1,1
57,1.7,tecnico,TI,5.8,1
48,9.6,tecnico,Ventas,3.2,1
24,8.5,profesional,Recursos Humanos,1.8,0
28,2.3,tecnico,TI,4.2,1
21,3.3,postgrado,Soporte,3.5,0
20,2.1,tecnico,Soporte,5.6,0
59,4.9,profesional,TI,9.8,0
49,0.2,tecnico,Recursos Humanos,2.1,1
30,6.7,profesional,Ventas,4.4,0
47,5.2,tecnico,TI,9.4,0
31,9.0,postgrado,Recursos Humanos,8.9,0
58,1.6,profesional,TI,4.5,1
45,8.0,profesional,Recursos Humanos,7.3,0
32,7.9,tecnico,Soporte,1.8,0
27,1.3,profesional,TI,7.4,0
47,4.0,profesional,Ventas,9.8,0
49,1.7,tecnico,TI,5.8,1
28,2.5,profesional,Soporte,5.5,0
58,2.6,postgrado,Soporte,2.7,0
50,5.6,profesional,Recursos Humanos,6.7,0
40,4.1,postgrado,Soporte,6.3,0
53,9.5,postgrado,Recursos Humanos,6.9,0
50,1.3,postgrado,Soporte,1.2,1
44,9.7,profesional,Recursos Humanos,5.9,0
31,2.3,profesional,Ventas,6.4,1
20,7.7,profesional,Recursos Humanos,2.9,1
41,3.4,profesional,Recursos Humanos,2.9,0
59,1.4,postgrado,Ventas,3.5,1
56,8.6,tecnico,Recursos Humanos,7.4,0
20,3.1,tecnico,Recursos Humanos,6.5,0
20,6.6,tecnico,Ventas,8.6,0
40,5.7,tecnico,Soporte,3.7,0
34,4.7,tecnico,TI,9.2,0
36,5.0,profesional,Recursos Humanos,7.7,0
41,7.3,tecnico,Soporte,4.6,1
57,0.9,profesional,TI,1.9,1
54,6.7,profesional,Ventas,3.3,0
35,9.0,tecnico,Recursos Humanos,9.6,0
27,0.6,tecnico,Recursos Humanos,3.8,1
36,1.4,profesional,Ventas,4.0,1
36,7.2,profesional,Recursos Humanos,2.7,1
45,4.4,postgrado,TI,8.3,0
32,4.0,postgrado,TI,3.5,1
36,1.4,postgrado,Ventas,4.0,1
57,5.1,profesional,Recursos Humanos,4.7,0
36,1.3,postgrado,Soporte,4.9,1
33,4.8,postgrado,Recursos Humanos,4.7,0
25,7.6,postgrado,Ventas,5.5,0
54,2.6,tecnico,Soporte,8.3,0
33,4.8,postgrado,TI,8.4,0
27,9.9,profesional,TI,8.2,0
34,6.9,profesional,Soporte,1.9,0
46,8.4,tecnico,Soporte,8.2,0
32,4.1,tecnico,Ventas,2.1,1
50,7.7,tecnico,Recursos Humanos,2.1,1
54,0.4,tecnico,TI,9.5,0
25,1.2,tecnico,Recursos Humanos,8.4,1
24,2.0,postgrado,TI,6.0,0
41,4.0,tecnico,Recursos Humanos,8.9,0
42,8.5,tecnico,TI,9.9,1
44,3.5,tecnico,Recursos Humanos,6.5,0
53,6.5,profesional,Ventas,6.5,1
45,7.1,tecnico,TI,7.8,1
24,5.9,tecnico,Ventas,3.1,1
45,3.6,profesional,TI,2.5,0
39,5.8,profesional,TI,7.8,0
25,3.4,tecnico,TI,4.1,1
25,0.8,tecnico,Recursos Humanos,2.2,1
37,9.9,tecnico,TI,3.8,0
23,1.3,postgrado,Ventas,4.2,1
36,0.7,tecnico,Recursos Humanos,9.7,0
33,8.8,profesional,Recursos Humanos,7.3,0
33,3.0,tecnico,TI,5.8,0
32,6.5,profesional,Soporte,9.7,0
26,3.3,tecnico,Recursos Humanos,9.1,0
34,3.9,tecnico,TI,5.6,0
38,2.6,profesional,Ventas,9.2,0
54,3.4,tecnico,Soporte,4.6,1
36,4.1,tecnico,Recursos Humanos,3.1,0
54,7.2,profesional,Soporte,3.1,0
38,5.1,postgrado,Recursos Humanos,7.0,0
39,9.4,tecnico,Soporte,5.5,0
55,0.4,profesional,Soporte,6.9,1
54,5.0,postgrado,Ventas,7.2,1
51,5.8,postgrado,Soporte,1.2,0
59,9.2,profesional,Ventas,1.5,1
43,0.5,profesional,TI,5.8,1
36,5.7,tecnico,Recursos Humanos,2.7,0
26,8.5,profesional,Ventas,6.7,1
20,2.4,tecnico,Recursos Humanos,6.0,1
54,8.8,tecnico,Ventas,6.3,0
51,0.2,profesional,Recursos Humanos,3.7,1
55,7.3,tecnico,Ventas,6.8,0
32,9.3,profesional,Recursos Humanos,8.5,0
25,6.6,profesional,TI,10.0,0
33,4.4,profesional,Recursos Humanos,8.5,0
56,0.4,tecnico,TI,6.0,0
34,9.2,tecnico,TI,2.7,1
23,4.7,profesional,TI,7.1,0
59,0.3,postgrado,Soporte,9.4,0
35,6.9,tecnico,Recursos Humanos,2.9,1
47,4.8,tecnico,Soporte,3.3,1
35,1.2,postgrado,Soporte,2.3,1
23,2.1,tecnico,Recursos Humanos,7.6,0
45,0.6,postgrado,TI,4.7,1
47,5.7,profesional,Soporte,1.6,0
51,6.2,profesional,Soporte,8.9,0
21,5.1,tecnico,Ventas,6.0,0
50,8.2,tecnico,Recursos Humanos,4.0,1
22,8.6,tecnico,Soporte,4.1,1
27,6.2,postgrado,Recursos Humanos,3.6,0
43,0.1,profesional,Recursos Humanos,5.1,0
34,7.0,profesional,Soporte,4.0,1
50,4.2,profesional,Recursos Humanos,5.9,0
28,5.7,tecnico,TI,8.0,0
58,6.5,profesional,Soporte,7.1,0
21,3.5,profesional,Soporte,3.7,1
27,9.2,profesional,Soporte,5.8,0
26,1.3,tecnico,Ventas,8.6,1
58,6.7,profesional,Ventas,1.6,1
35,0.0,postgrado,Ventas,1.7,1
54,9.2,profesional,Ventas,6.0,0
49,1.1,tecnico,Soporte,6.8,0
29,0.9,profesional,TI,2.9,0
57,3.3,tecnico,Recursos Humanos,7.7,0
37,3.7,profesional,Recursos Humanos,6.8,0
24,2.1,postgrado,Soporte,9.3,0
48,5.9,profesional,TI,2.5,0
58,4.4,profesional,Recursos Humanos,7.8,0
53,0.3,profesional,TI,1.8,1
42,3.2,tecnico,Soporte,6.1,0
24,8.1,tecnico,Ventas,6.0,0
49,6.9,postgrado,TI,4.5,0
25,7.2,profesional,Recursos Humanos,8.6,0
23,7.0,tecnico,Recursos Humanos,1.0,0
48,3.1,tecnico,Recursos Humanos,5.7,1
42,1.0,profesional,Ventas,3.0,1
25,2.7,profesional,TI,7.7,0
51,8.3,postgrado,TI,1.4,1
37,9.8,tecnico,Recursos Humanos,8.5,0
34,4.9,postgrado,TI,8.5,0
59,0.1,profesional,Recursos Humanos,8.5,0
51,1.4,profesional,TI,2.4,1
28,3.2,profesional,Ventas,6.7,0
56,5.8,tecnico,Ventas,1.1,1
29,0.8,postgrado,Soporte,8.6,0
39,9.4,tecnico,Soporte,7.5,0
25,3.7,tecnico,Soporte,5.8,0
22,9.1,postgrado,TI,7.6,0
30,7.8,profesional,Ventas,1.8,1
36,7.6,postgrado,Ventas,5.8,0
51,6.1,profesional,Ventas,3.6,1
23,6.3,tecnico,Recursos Humanos,9.8,0
23,6.4,postgrado,TI,8.7,0
36,6.3,tecnico,TI,7.6,0
60,5.5,postgrado,Soporte,9.4,0
38,9.9,tecnico,Recursos Humanos,4.1,1
24,7.3,postgrado,Recursos Humanos,9.1,0
51,7.8,tecnico,Ventas,3.9,1
41,8.7,profesional,Soporte,7.6,0
25,2.2,postgrado,TI,7.6,0
54,0.8,profesional,Recursos Humanos,1.2,1
41,4.8,profesional,Ventas,4.2,1
20,5.1,postgrado,TI,1.2,0
39,8.3,profesional,Ventas,10.0,1
41,4.4,postgrado,TI,2.1,0
30,5.7,profesional,Ventas,5.9,1
32,5.3,tecnico,TI,8.1,0
22,0.4,tecnico,Soporte,2.8,1
28,6.2,tecnico,TI,5.4,0
31,8.3,tecnico,TI,6.5,0
42,1.6,profesional,TI,2.4,0
33,5.9,tecnico,Ventas,8.0,0
52,5.9,tecnico,Recursos Humanos,3.7,0
37,1.6,tecnico,TI,2.9,0
60,1.2,postgrado,TI,6.0,0
28,9.8,profesional,Soporte,4.7,0
42,3.9,tecnico,TI,9.3,0
29,2.3,postgrado,Soporte,8.9,0
38,1.7,tecnico,TI,5.4,0
24,6.7,postgrado,Ventas,4.2,1
42,6.1,profesional,Recursos Humanos,3.9,1
49,6.4,tecnico,Recursos Humanos,3.4,1
44,0.9,profesional,Recursos Humanos,5.9,1
